1045,I'd give this place two big thumbs. The food is outstanding and the service was so quick and friendly. We came our first night in Maine and we are back again...because we couldn't leave without having the lobster roll and clam strips again. The first time we had french fries and today we decided to try the onion rings and sweet potato fries. I will be back when my travels bring me to Portland again.
1046,"It's great to have a ""Clam Shack"" in Portland. The opening was a little rough but I've been back since and it's a well run operation. It's clean and the service has been good. The food is good but a little higher than average. Overall a great experience."
1047,"New place! They are great at frying things, clams, calamari and even potato's. We had a great lunch there. The clam chowder was delicious, not thick, but very good home style. They use Maine Root sodas which is great. Friendly staff, we shall see if all theses good things last, I hope so."
1048,We were in Portland running errands and wanted a quick yummy lunch. This place is great better than the one in Kittery with wonderful service and a funky style. Can't wait to come back again
1049,"Looked on the web for seafood in Portland ME and landed at Bob's Clam Hut. We were not disappointed!  Beginning with the amazing staff who expertly guided our group of five toward the family style selections - customized to our liking no less, followed by incredible tasting food and tremendous follow-up service, solidified our decision to not only to return but to highly recommend to others. If you like fried seafood, eat at Bob's."
1050,Loved this stop. Great shrimp roll and awesome Bluefin as well. They were so nice and either inside or outside space to eat was great. Everyone was so friendly.
1051,"Delish! So glad we decided to try this place. Awesome food and awesome people, and loved the well-lit low key ambiance. Would def recommend and would love to come back!"
1052,"The seafood was tasty, in a city like Portland you will not last long with those prices for small portions. Remember you are in the MECA of seafood! For the top dollar of a seafood basket 35.95 feeds 2-3 you have got to be kidding me!!!! Wow!!"
1053,"Amazing clams, the chowder was superb and the lobster roll is fantastic!  Customer service is excellent."
1054,"I have deep and abiding love for the original Bob's Clam Hut in Kittery, so I was super excited when they opened in Portland, and I really wanted to love this location. I went recently for lunch with my mom. The building itself is cute with tall ceilings and lots of windows. There are some picnic tables with outside seating, and a few off-street parking lots. The menu looks similar to that in Kittery. When we asked how much for a single crab cake (instead of the basket- single ones were not listed on the menu), the guy at the register originally told us $2.50, so we ordered 2. When my tab came to more than I expected, and I asked, he said that they were actually $6 each. I mentioned the discrepancy and he just shrugged and said, ""I made a mistake."" Um, ok. This really turned me off- and I will say- don't bother with the crab cakes (should have known). They had far too much breading on the outside, although the filling was OK. He also did not ask us which version of fried clams we preferred- Bob's or Lilian's.

I will say, the other staff we dealt with was LOVELY. Very friendly and helpful when they checked in with us. The fried clams, as expected, were delicious. 

My mom and I agreed that we are much more likely to make the trek to Kittery for the original experience, although I might return to the Portland location, especially for take-out."
1055,"Wanted to avoid crowds and an hour wait in Old Port, plus it was walkable from our Airbnb. Clean, new, super friendly and patient with a Midwestern noob. She talked us through our options, made suggestions, and went out of her way to make sure we had a good experience. We ordered a lobster roll with fries and a clam roll with onion rings then split them. I've never had either of these before, so nothing to compare it to. I will say the fries were done perfectly: golden brown, crisp, tasty and not dripping in grease. The rest of the breaded food was done lightly - none of the heavy breading found in many fried food shops. My wife, who shuns anything fried, devoured everything. We both loved it. The menu runs the gamut: lobster, clams, scallops, fish, hot dogs, burgers, tacos, etc. Prices seem spendy for seafood, but plenty of cheap options here too. When we return to Maine, Bob's will be on the list of stops."
1056,"We had the best lunch here! Everyone working there was so friendly, good local beers on tap, and the food was delicious. We shared a bunch of different dishes and highlights were the clam and fish chowders (great flavor and milky rather than really heavy) as well as the whole belly fried clams. The clams were sweet and the batter was light. It's also worth noting that almost everything you eat with / on is compostable. We'll definitely be back!"
1057,"Came here to get a quick take out lunch. Before I got there I checked out the menu online and realized there is an online order option but I said I'll just stop in and order. The couple in front of me was taking a bit but no problem on my end about that so i decided to order online while in line! I ordered a clam cake basket and it came out rather quickly but they apologized for me waiting and gave me a coupon to come back. Everything was delicious, especially the tartar sauce! I'm not sure what theirs is made up of but it definitely tasted different in a good way. Fries were nice and hot and coleslaw was refreshing!"
1058,"This place is the real thing!  Had a clam roll - the clams were lightly battered and perfectly fried. Served with a pickle and fries.  Lemon on the side and a sample of the ""hot"" tartar sauce. Great outdoor seating, very clean, and  friendly service."
1059,"This is primarily fried seafood place so go with that in mind. Excellent Fried clams , some of the best around, I had Bob's original which is for me the way to go .. just crumbs.  We split a pint of clams and a fish chowder, just enough. 

The chowder was full of stock full fish with a delicious base of milk and fish stock and butter. 

Allagash  White and Maine Beer Con Lunch were the perfect compliment. 

Friendly and enthusiastic staff."
1060,"Very disappointed. Pushy staff. Average food, skimpy portions ... at extremely high prices catering to tourists who have money to burn and don't realize within a mile they can get the same food at lower prices and better ambiance (the ambiance here is just ""new"" nothing else). For a place in the roughest part of town, where drugs flow (my neighbor found 7 needles over a month in his garbage), bums sleep on the sidewalk, this place obviously has no interest in adding to the neighborhood but trying to find outsiders who have money to burn. Good luck in the winter when the tourists aren't here! While so much money (we shared a skimpy clam basket with a handful of fries for $30, nothing out of the ordinary and this was one of the cheaper items) and all you get is a view of 2 gas stations, a parking lot, service station and maybe someone sleeping on the sidewalk. Go to DeMillos. You'll spend the same and eat more and have a view of the water.

Miss the old restaurant that was here that served the same food but had lower prices and more quantity ($15 gave me double the quantity of clams with fries). Ironically, they closed a year before this place opened, but this place has a picture up showing the old store labeled as ""before"", insinuating its the same restaurant that had a make over. It's not. Completely different. Sneaky tactic. Who would think to show a picture of a different restaurant and say it's yours? Tourists won't know. But, that's genius.

Won't be going back as long as they are pricing out the working class, pensioners, students."
1061,"We went out for dinner early on a Saturday night and we had no reservations, but we checked at Scales, which was slammed, and then Fore Street, where the wait to eat at the bar was over 3 hours. Then I remembered seeing a review that said Bob's was the real deal: an authentic Maine seafood shack. We went there and there was tons of free parking and no wait. The guy running the register was super kind and thoughtful to each guest, and was so good at hosting I assume he must have been the manager or a joint owner. We got absolutely delicious whole clams and lobster roll, a superior cole slaw,  perfect fries and top notch draft beer from Maine Brewing Company. We were so happy and relieved we high fived each other. Though our previous dinner at Fore Street was quite different, our dinner at Bob's was every bit as satisfying, and a hell of a lot more welcoming and easy!"
1062,Really overpriced.   Clams were good but every thing else was just ok.  Manager was nice and service was good.  Parking is a nightmare.
1063,"Outstanding! breading is delicious, clam strips and scallops cooked to perfection, and the tartar sauce is simply the best tartar sauce I have ever had! I even purchased a pint of the sauce to take home with me. I cannot recommend this place enough. Simply put, the best place to eat seafood in Portland!"
1064,"Does not disappoint!  If you're a fried clam fan you'll love it.  Just as good as the original Bob's in Kittery.  Crispy, sweet goodness and fries done perfectly.  Slaw was done right too!  Nice selection of craft beer as well."
1065,"Great lobster roll.  Grilled bun with just a light dressing on the lobster. Very tasty.  The fried clams had a nice light batter and were very tender. 

Great food, but just a bit pricey. $21 lobster roll."
1066,Great casual spot for delicious seafood with cute outdoor patio. The fish and chips and fried scallop plate were perfect. Staff was also super friendly!
1067,Had the fish sandwich and clam roll.  Both were excellent nice sized portions.  Fried but not greasy at all.  Staff was fast and friendly
1068,"Best lobster roll. Noah is an excellent host,  loves to explain the foods to newbies like us.  Simple and delicious food highly recommended."
1069,We were so excited to see that Bob's Clam Hut will now be delivering through 2DineIn!! Great news for us since we've loved everything about this place since it opened last summer.  This means that we won't have to struggle to get there in the bad weather...just sit home all warm and cozy and wait for it to be delivered.  We are feeling lucky today!
1070,"Pretty gosh darn good! We tried something new in Portland and were very pleased. I got the seafood platter. It was not greasy at all like some fried seafood is. I will be coming back here again. I would not recommend the lemonade though, it tasted like a whiskey sour without the fun. Definitly worth a try!"
1071,Had great expectations but was very disappointed. The portions were tiny and the price was high. Wouldn't recommend.
1072,"The clam chowder was so good, I highly recommend. I liked it because it was not too thick or creamy. I do agree that the prices were a bit high for the items on the menu, but the place was clean and food was fresh. I also ordered a clam taco that was good but I didn't write home about it. If I go back I would skip the taco and get more soup."
1073,"Yum!  Quick and friendly service and delish fresh seafood.  Bring your appetite.  Affordable and efficient.  Highly recommend platters of fried everything, with onion rings."
1074,"I was very sad to see 3 Buoys shutter its doors last year. I loved the unpretentious feel of the place and their cheap, plentiful, and delicious seafood. I was worried a new condo building would pop up in its place or a fancy overpriced wine bar. Fortunately, we got Bob's Clam Hut instead and they do quite a good job replicating what 3 Buoys offered. It still has a modest, unassuming atmosphere that is welcoming to all. They also did a great job expanding the outdoor eating area and improving the seating set up indoors. The food is pricier, but it may also be tastier. The clam strips were great and the french fries had a nice crisp to them. My wife was very impressed with their lobster roll. We had  a dark chocolate milk shake that was pretty good too although I feel like they didn't need to fancy it up with the dark chocolate. Just regular chocolate would do. Overall, I'm pretty psyched Bob's Clam Hut is here and I'm definitely looking forward to coming back many times in the future."
1075,"I love Bob's Clam Hut in Kittery but I found the Portland store not so good. First of all the parking was tough, basically non existent. The food didn't seem to be as fresh and cooked as well as the Kittery location. Disappointing."
1076,I have eaten at Bob's in Kittery many many times.... and I love it!! I have to say I'm not crazy about the Portland's Bob's. Unusual area for a seafood place and just no wonderful Bob's ambience when you walk in. It has a cold and sterile atmosphere. The clams strips that I usually enjoy were so thin and not very flavorful. The worst part was the warm cole slaw. I still love Bob's - but will still stick to the place in Kittery.
1077,Awesome.  awesome lobster roll.   Also the fried clams were to kill for.   I loved it.   Not sure why the place was not packed
1078,"We finished most of it, but my family wasn't much of a fan.  We got the medley for 2, and the scallops were the best part because it was not heavily battered and also the bites were light and not chewy.  The fish and chips were ""ok.""  While the fish tasted very juicy, the batter was way too heavy and there was just too much leftover oil hanging around the batter.  Perhaps the fryer temperature was too low?  Everything else just tasted like deep fried batter and no one in my group enjoyed the meal that much.  Service was exceptional though and it made up for the rather uninspiring presentation and taste.   While some mentioned that this place was overpriced, I didn't think so."
1079,"Only one word can explain me and my mother's experience here, amazing!! If you are looking for fried seafood anywhere in New England, THIS is the place to be. The parking lot is quite small so it took some time getting in/out (especially with a SUV). Everything, even including the drinks, is local. The cleanliness was superb even in a really intimate space. It can be a little pricey $40 for a seafood basket that me and my mom decided to split. But it was filled to the brim and overflowing with some of the best fried seafood I ever had. Will recommend to every friend and family member."
1080,"Yummy in my tummy. Great service. Tender steamed lobster. Very tasty mussels. Not sure what was in the drawn butter but that was noticeably tasty also. Allagash White made this a well rounded meal. 

The ONLY issues I had were that the only seasonal vegetable they had was corn and they  had no potatoes on stock. However, I was offered a mixed green salad with their signature dressing which had the consistency and color of warmed jam. The other issue I had is that my fingers took on an orange tinge and I'm not sure why. I'm not shy with my food however, my hands on approach didn't seem that brutal; causing my fingers to discolor. 

Bathroom was really clean too."
1081,"Red Lobster is better than this place. 

Avoid. I should have noticed every good review is from a tourist and the majority of bad reviews are from locals.  

 Everything was bad......location, decor, food, service and annoying owner.  The owner was particularly annoying.  He spend a few minutes apologizing to the people next to us after they complained they waited an hour for 2 lobster rolls.  The thing is there is no valid excuse for spending an hour making 2 lobster rolls, so everything he said was nonsense. The real problem with his excuses is his voice and that he thinks he is funny. He looks and sounds like Colonel Klink from Hogan's heroes.  (Truly)  He really should say as little as possible because his voice and demeanor are just annoying.  

The food was awful.  My son got a fried seafood plate which had no clam and had big thick pieces of fried fish in the shape of a big dill pickle, which makes it too think to fry so it was undercooked.  The lobster roll was all roll and little lobster.  It was essentially flavorless.  They forgot the chowder he ordered.

The place is located in a concrete brutalist parking garage and appears to have been decorated with ""nautical"" decor from Home Goods. 

While sitting there listening to this clown say the same exact thing about some double IPA to a number of customers I decided to Google him. It turns out he was involved in a number of ""faux Maine"" lobster shacks in California when he decided to open one in Maine. I'm not sure why. You can pull the wool over a bunch of left coasters but you can't do it here.

The whole experience and history made me think it would be like Outback Steakhouse deciding to open in the outback.  It's just stupid. Unless he has deep pockets from his CA business, this place will not last."
1082,"Never been to Maine but we are in Portland and thought we'd try it out.

Since it's the off-season there weren't a lot of folks there by the owner (Michael) was very friendly and pleasant - a big plus!

I had to try the New England Clam Chowder and the Maine Lobster Roll.  Neither disappointed!  The Clam Chowder has a great flavor and plenty of clams.  The Lobster Roll also had a great flavor and was stuffed full of lobster.  The coleslaw was also very tasty (and I'm a coleslaw snob).

My wife (who doesn't like seafood) has the sweet potato fries and they were very tasty and whatever they coat them with before frying them really makes them crispy- very good.  My wife also ordered the Mac and cheese.  She would most definitely be considered a Mac and cheese snob - many places she's ordered it at she hasn't liked it.  She absolutely love the Mac and cheese here.  I had a bite and agree - it was prepared very nicely.

We were glad we stopped here for dinner and would absolutely recommend it!!"
1083,"OMG. Get the Mac and cheese!!!  Then carefully look under the first layer of flame toasted cheese.  Spoiler Alert!!!  It's a giant chuck of lobster!!!  Second spoiler alert!!!  There's more delightful chunks hidden in that bowl that also contains approximately 5,000 calories and the key to having a great day.  
And get a lobster roll while you're at it because you're at a place called the lobster shack. When in Rome..."
1084,"Ok.....I'll start with the setup....Maine Lobster Shack is visually AMAZING! The atmosphere is fresh, crisp, and provides the perfect amount of lighting. The attention to detail can be seen in every aspect of the restaurant design...I included a picture of the table with rope design...(I love details)!! 

The service is second to none...the moment that you enter you are greeted with upbeat smiling faces....trust me that matters so much in a dining experience...it's so refreshing to see. My server (Bridget) was just delightful....she was responsive and attentive to our needs, provided recommendations on selections and made it an uber first time experience. 

(Susan) the Floor Manager was humorous and laughed as I told my boyfriend this was our ""breakup dinner"" thank you for being apart of that sensitive moment :) (However, I think you will see him again on our next visit, lol) 

The menu....oh how I wish I could have sampled every item on the menu....I will eventually...I settled in for the Haddock Sandwich with Fries, which was absolutely delicious....I followed the sandwich with a beautiful glass of Story Chardonnay... my partner had the Blackened Salmon....which lasted on his plate all of 3 minutes....he said it was AMAZING ...that's what I actually wanted but it was such a hit that day that it was the last piece (Next time, I won't sacrifice my taste buds!) 

The grand finale.....CAUTION: DO NOT LEAVE THE RESTAURANT without trying the APPLE PIE for dessert....it was absolutely heaven on a plate...the crust just melted in your mouth...it was the correct amount of comfort and sweetness, coupled with a side of Maine produced ice cream and the perfect amount of whipped cream...my boyfriend could barely stand after finishing it. 

You will regret it immensely if you don't visit this now 9 week old place! See you guys soon!! And thank you for being Rock Stars!"
1085,"We wanted to give this place a shot after reading some of the reviews and the location; however, left feeling underwhelmed and like we greatly over-paid for the meal.  This is not to say everything was bad, but nothing was that great either.  I generally do not like giving bad reviews to a new location, but this was warranted.  

On the positive, the ambiance was fresh,  enjoyable, and the servers were great, but the kitchen was extremely slow in getting food out.  It took over 30 minutes to get our order when there were only 4 other tables seated while we were there.  This is extremely slow for what amounts to maine bar food.  

As for the dishes, the lobster roll was decent; however, at $22.50, there are much better options for a lower price (Eventide, Bite into ME, etc).  The pulled pork mac n cheese was extremely dry and the least enjoyable of the items (At $19, this was probably the most over-priced).  The clam chowder was good, but not worth the visit.   The clam strips were good, but over-breaded.  For this place to be successful, they will need to speed things up and lower the price point so they are comparable to similar establishments.  Overall, we will probably not be back."
1086,"I tend to prefer old-school seafood restaurants and thought that Maine Lobster Shack looked a little too touristy. It's new and modern, but clean and with a simple menu.

I ate there two days in a row. I tried the New England clam chowder, which had a slightly sour flavor to it, as if there were some sherry in it. It wasn't bad, but not my style. I prefer a Rhode Island clam chowder with a clear broth.

I had a Casco Bay Caesar salad with anchovies, which was perfectly fine, but there was nothing distinctively Casco Bay about it. It was just a Caesar salad with anchovies.

Lobster is the star of the show, though, and the Lobsterman lobster roll is excellent. The lobster is served either warm or cold on a brioche-like New England-style roll toasted with salted butter and served with clarified butter on the side. Now, I'm a little bit of an ingredient purist and prefer a much more simply prepared lobster roll, but the Lobsterman is very, very tasty and quite delicious. I'm salivating while writing this, now.

I was lucky enough to be at the restaurant for its buck-a-shuck oyster special, which is available on Tuesdays from 3:00 pm to 6:00 pm. I had a dozen each of the four different kinds of oysters they had on hand. Whoever curated their selection of oysters did an amazing job, because they ranged from briny and sweet to briny to less briny and creamy to not briny at all. My favorite was the Broad Sound from Casco Bay, which are briny up front and sweet on the back end. Plus, they look really sexy.

If you're interested in a cocktail with local flavor, try the Maine Mule, which is made with locally produced blueberry vodka. You can really taste the blueberries in the drink.

Will I ever be back? You betcha"
1087,"Delicious Maine lobster roll, even the coleslaw and fries that came with it were great! I'd love to try the Naked Lobster Roll too! We also split the lobster mac and cheese. The warm lobster on it was amazing but the mac and cheese was missing some cheesy, goey goodness."
1088,"First comment from the family as we walked in, ""wow, this place smells clean!""
Great friendly and quick staff (Stephanie is the best!) Food is awesome!!
Mac N Cheese was delicious. My son said the clam chowder was better than Daily Catch back in Boston.
The Lobster Roll's has massive amounts of perfectly shaped lobster claw meat. The good stuff.
Allagash beer light and refreshing. Great with the lobster roll.
Kids want to move to Portland because of Maine Lobster Shack
Thanks for a fantastic meal! Hi would recommend this place to anyone.
(I just want to go and sit next to the new customers coming in and tell them how delicious the food is )"
1089,"The food is good, closer to average in comparison to other places in downtown Portland. We went on a rainy day & it was dead. You could hear a pin drop. The ambiance is sort of like a deli."
1090,"As a spoiled New Yorker I will say this: amazing food and even better service! I'm definitely bookmaking this place for my next visit to Maine. The lobster roll was generously filled, perfectly toasted and seasoned. The scallops were juicy and steaming hot. The lobster chowder was out of this world. Very well deserved 5 stars!"
1091,"We stumbled across this place while walking in Portland. It's only been open a couple weeks. The atmosphere is great. And our server, Stephanie, made the experience wonderful.

I had my first raw oysters and they were great. The lobster roll is perfect. It's big with big chunks of beautiful Lobster. 

The onion rings are huge and the batter is perfect. 

The seared scallops were great and the macaroni and cheese was really cheesy.

To top it off, it's at a fantastic price."
1092,"Well, should have thought about this more, but was cold and hungry. So, stopped in for lunch on a Sunday. At 12:30 there was only 2 other diners in the restaurant. It is very small. The server was really nice, but couldn't recommend anything because ""she doesn't eat lobster or seafood."" O.K. Thanks for the help.
We ordered the two Lobster Mac and cheese, Lobster Roll, and Lobster BLT. Might I say all VERY overpriced for the portion you get. The meals were average. I was really hoping for more. This is my first trip to Maine, but will try again for something more exciting."
1093,"I'm sad to have to leave any sort of negative review. Unfortunately, this place is just a (pricey) tourist trap. There are far better places to visit and spend your money at. 

If you're only coming for a lobster roll, that was the one entrée that seemed passable. It was a regular size and the people in my party that ordered it seemed to enjoy it. I wouldn't say it's anything special - there are better places for lobster rolls - but there was nothing wrong with it. 

The fried clam strips were tasty and the french fries were alright. 

I would stay away from anything else on the menu, or at least ask before you order so you know what you're signing up for. 

The mussels were alright but extremely small. The owner has since explained to me that they were ""a small but more flavorful variety"" which I would say is fair. The flavor of the mussels were good and the number of mussels given were a decent amount, but again, they were tiny. The broth tasted mostly of salt. The bread included was very lackluster (I have a high standard for bread however). 

The vegetable side we chose was zucchini and squash that day. Unfortunately, it was cooked with very unpalatable seasonings and nobody in my party liked this dish - it was left mostly uneaten. 

And to me, the most unfortunate - we ordered salmon, which was $25, and was literally the size of a deck of cards on a bed of lettuce. I personally expect more for $25, but maybe this is normal in Portland. The fish was well cooked, good quality, and tasty, but it was such a tiny portion that I felt rather upset. 

Service was normal and pleasant, the food was hit or miss, and portion size for the price could really have been better. I would not return here personally."
1094,"We just wanted lobster,  steamers and salads. We were not disappointed. The steamers were excellent and so was the lobster. Salads were large. We had all three. We got the Ceaser with lobster. The dressing on the one with avocado was spicy, so don't get it if you don't like that. The one with pecans had a lot of them. 
Service was prompt and attentive."
1095,"We waited so long for their recent opening. I imagined huge pots of steaming lobsters, fresh catch being cracked open for succulent find; and throngs of customers salivating for buttery goodness!

Sorry to say. I didn't find any of this here. The place is rather cold, lacks flavor, and is often empty of customers.

I talked with the manager, Susan, who told me proudly they plan on opening Lobster Shacks across the country, even in Singapore! 
Wow, good for them! 
I liked her enthusiasm.
But I was not impressed by her product, the experience, or her business plan.
Lobster roll ran $22.00, which is a little high (2 lobsters at Docks = $26.00; 2 lobsters at Gilbert's $28.00. Lobster roll at HighRoller is $18.00. 
Rosie's is cheaper, more fun, and feels more authentic.
Oysters here are $3.00, a little steep.
The interior design wasn't anything special.
Clean, neat, franchisable.
With a life preserver on the wall!

I have been here several times: when the bisque gave a generous piece of lobster; when there was no lobster. I tried the haddock sandwich, which I liked;  the lobster roll is acceptable not special.
I like the breaded French fries, which were very crispy. 
I didn't like the coleslaw, which was dry. The lemonade which is artificial. The salad lacked any seasoning, and the avocado was unripe/hard.
I feel MLS is somehow trying to pull a fast one 
over Portland, and unknowing tourists. Offering nothing special at high prices.
With better and more interesting eating all over, I feel no compelling reason to return."
1096,"We came for lunch, had the the Mussels, Steamers (none were gritty) and Lobster Roll (naked w/butter on the side) were excellent and fresh. The wait staff was incredibly kind and friendly. 

Definitely great seafood. If we were in portland again we would return!"
1097,Decent seafood spot with decent service.
1098,Great lobster roll. My new favorite Portland restaurant. Service was pleasant and the food and atmosphere were great . Definitely will stop in on my next trip to Portland
1099,"We drove 15 minutes only to show up and find out they were closed. I understand it would not be fair to give such few stars, but when yelp and google both say they are open, and their front signage doesn't have their hours posted, it is a real lack of integrity on the management to make sure your hours are posted correctly. Someone who I assume was a manager who answered the door, said ""oh yeah, I need to post our new hours."" Sorry, not a good excuse"
1100,"We came here for lunch on a weekend trip to Portland. This is a fairly new restaurant, and located in a great location in Old Port, next to the waters. We ordered half a dozen oysters (3 of Maine, 3 of MA) to do a healthy comparison of taste but honestly we loved both. They tasted very fresh and looked beautiful as well. We also ordered the lobster roll. The bun itself was toasted very well and better than some of the ones we get in Boston that costs much more. The lobster tasted refreshing and they did not skim out. My fiancé ate it up. It came with coleslaw, which is not a dish he usually likes. So I took it and ate it all. The fries were nicely cooked as well. My favorite was the clam chowder. Wow it is one of the best I've had (San Francisco Bay Area, Boston, Portland). I had to tell the waitress how much I enjoyed it. Clams were distinctive, there's a good ratio of clams, potatoes, and bacon. We slurped up everything, not sparing any leftover. I cannot wait to try this place next time we visit Portland. One of the best food experiences we had here."
1101,"I have been to the Maine Lobster shack several times. I went in today and the waitress recommended the new pork BLT.  
I was reluctant as I am not a huge fan of pork. 
It was DELICIOUS !!  A total different sand which that I have never seen.   So good!!
The new chef knows his stuff. Just awesome !
I will be back!"
1102,"Loved the food, interior, and service at the Maine Lobster Shack! The food was taking a little longer, so the chef personally came out to update us, giving us complementary soup samples, along with giving us a full size Mac & Cheese rather than a side size I ordered. 

Tasty food, awesome wait staff, and overall cozy atmosphere. Can't wait to come back to try their Blueberry Pie!"
1103,"This place has great promise and I imagine it will become wildly popular as it settles in and gets into a routine. Some dishes were fabulous: my blackened salmon, someone's lobster Mac n cheese, the lobster roll, the lobster bisque. I thought the onion rings were a little big, and they were out of multiple beers, and the blueberry pie. And it was early! And service was slow. But with the many pluses, it's worth trying, and I'm sure it'll improve!"
1104,"Avoid this place at all costs. You can get lobster rolls better, quicker and cheaper at any number of establishments in a 4 block radius. This is a tourist trap with overpriced and bland food coupled with incredibly poor service. One front end staff person to wait, serve and bus all tables and the bar. Every trip to every table was prefaced with an apology. This was the second trip to this establishment and same experience both times. This place will be closed by summer."
1105,Great lobster roll and such friendly people. It was a great place to stop at and have a bite to eat.
1106,"Came for a lobster roll and onion rings and was happy with my food. The lobster roll had a lot of lobster pieces and the bread was fresh and great. The menu looked great but I was trying to rush to a meeting so I didn't get to do much. Super cold outside, the bar looked good too."
1107,"Super rad. Stopped in on a Tuesday for lunch at the bar. Was not busy. Maine Beer Company ""Lunch"" IPA on tap. Lobster roll. Mac and cheese. Please and thank you."
1108,"This restaurant not only has delicious food, but a wonderful atmosphere, adorable decorations, and friendly staff. I had the fried clam sandwich and lobster bisque. They were incredible! The chef personally checked on my dining party to see how the food was and if we needed anything. They also have a great selection of local beer. I travel to Portland for work, and will definitely be coming back - I'm dying to try their blueberry pie!"
1109,"AMAZING ! Wow! Maine Lobster Roll Was Delicious ! Subsituted the Coleslaw with Mac n Cheese and Let Me Tell You, It Was SOOOOOO GOOOOOD! Better Than Eventide Forsure ! ahahaha"
1110,"We were very happy with our meals and service.   Arrived at 6:30 on a Friday night to find a lot of empty tables, both inside and out.  We weren't sure if this was an indicator of the food quality.  Thankfully it was not. We enjoyed a patio seat with great service.   One of us had the lobster blt and the rest had lobsters.   Everything was great- including the watermelon margarita.  The restaurant and restrooms were very cute and clean.  We would definitely return!

ETA - they had a nice kid menu as well.  Our kids didn't use it but it's always nice when it's an option"
1111,"Well I usually don't leave many reviews however, here I go. My husband walked from his job on Congress st to my job on Commercial st to surprise me and grab me some lunch for my day. As we sat to enjoy the food which looked great; starting with tasting the calmari - it was alright but mounded together in a clump of batter that we had to really tear apart. The coconut shrimp was also very soggy with greasy batter surrounding the shrimp and had a very low hint of coconut or shrimp flavor. Unfortunately the batter taste lingers well after a few hours. The next taste was of my Cesar salad with chicken; YUCK... the dressing tasted sour and the lettuce was very soggy. The dressing was mixed into the salad so maybe serve it on the side... then the worst part was the coleslaw - I love coleslaw and I was very excited to have some... if anything I was going to get full on this because I can't stomach the rest... I WAS WRONG - big mouthful - taste buds screamed - it was sour/foul tasting and almost had a taste of rotten curdled milk. I didn't even chew - just spit it out. 

At this moment we can't even stomach to finish the rest of our $40 meal and the only part we really ate was the french fries. We called the restaurant told them what happened and they had to call us back to contact the owner to see what they can do - about 15 min later they called and said they can make us something else to take or offer a gift card - uh no I am sorry we have no interest in coming back to this establishment. 

My husband walked the food back to the place and handed it to them and asked for his money back - which he never complains and usually never asks for a resolution; just moves on. The person at the front told him she was not authorized to issue refunds and the owner asked not to be bothered again..... he politely asked her to contact him at THE OWNERS convenience and call him when there is a better resolution. 

I am sure this place is great - but the customer service most definitely is not, when the food here is not great! Most people in Portland are here visiting the beautiful state and if they had gotten bad food what good would a gift card do them?"
1112,"My friend and I were up from out of town looking for some lobster and a local working  at a smoothie shop recommended this place to us. The food was good and the service was great too. The server even instructed my friend how to properly eat a lobster (being that we're from NJ and were clueless). The owner even sat down with us and talked to us for a bit which is something I look for in a small business. I def plan on returning at some point.  Overall, if you want a friendly atmosphere...I recommend this spot as it's very inviting and the staff looks like they enjoy each other as well!"
1113,The flavor of the food was fantastic and the staff was extremely friendly and attentive. The kids menu has a lot to offer beyond the typical chicken fingers and fries (although they offer this as well).  Only recommendation is that the food could have been a bit hotter when it reached our table.
1114,"Stopped by here as it was close to our hotel and convenient. Overall the atmosphere and service was pleasant, but the food was mediocre. Steamer clams was sandy. Lobster roll just okay. Overpriced given the quality. There are better choices in Portland."
1115,"Basically way over priced and below medicore quality of seafood in a town with endless lobster options.

Was told right out of the gate that the service was going to be slow due to having only two cooks. Woman behind us was waiting for almost an hour for two lobster rolls and a cup of soup. Meanwhile the manager chastised her for complaining about the absurdly slow service. 

We had ordered a dozen oysters, lobster roll And whole belly clams. 

Once the oysters has arrived we had noticed that Everytime we had taken a slurp into one, pieces of the shell had come on with the meat. This happened on 8 out of 12 oysters. On top of that one oyster was spoiled. 

When the main courses arrived, the belly clams I had ordered were basically bits of over friend clam strips and one belly clams. The lobster roll was very bland. 

The fastest part about our experience here was when we asked for the check. Never coming back here. Basically a tourist trap in a town where you can get amazing seafood for a better price."
1116,What?  3.5 stars?  Had a very nice lobster sandwich with ok fries and delicious coleslaw.  Also a nice lobster chowder with a good amount of chunks of lobster.  Had a couple Seadog blueberry beers which had a nice hint of blueberry.  Topped it off with blueberry pie with two scoops of ice cream which was Delicious.  Really nice and good service.
1117,"Was visiting Maine from Vermont and came upon this beautiful, creative Maine themed seafood restaurant. Was not only impressed but glad to hear the restaurant was buying their seafood locally right down the street! Service was excellent, and food was made fast. Will definetly eat there again when I visit Portland."
1118,"No frills laid back atmosphere + friendly staff + melt in your mouth lobster rolls = super happy tummy. Excited for next trip to Maine, I'll be coming back here for my lobster fix!"
1119,"New place in town! A great value, particularly the oyster basket which, for $14 will fill you up. 
Excellent lobster rolls, perfectly full of fresh meat. Delightful absence of TV's, making conversation possible. Add a delightful, articulate, funny, red-headed manager who tears around like a whirlwind and always has a smile on her face (and a witty remark), and you have an unusual ambience of leisure and hyperactive fun.  
There is a nice selection of beers and some ""just and potent"" cocktails. A great place to start or wind up an evening of fun. No negatives!"
1120,"What a great fine! This small little place doesn't seem like much on the outside but watch out and go! The food was great and Susan was so sweet and friendly, she made you feel at home.
If you are here, you must go! We will be back !!!
Thank you for a great dinner and evening!"
